task_id,name,activity,module_count,scenario_count,phases,substrates,qts,buckets,methods,coatings,flags
TSK_STCO_FINISH_ACRYLIC_ROLL_COAT2,Acrylic Finish — Roll (Coat 2),,1,3,finish,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_FINISH_ACRYLIC_SPRAY_BACKROLL,Acrylic Finish — Spray+Backroll,,1,3,finish,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_FINISH_ACRYLIC_SPRAY_BACKROLL_COAT2,Acrylic Finish — Spray+Backroll (Coat 2),,1,3,finish,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_FINISH_BRUSH_DETAIL,Finish — Brush Detail,,1,3,finish,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_FINISH_BRUSH_DETAIL_COAT2,Finish — Brush Detail (Coat 2),,1,3,finish,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_FINISH_ELASTO_ROLL,Elastomeric Finish — Roll,,1,3,finish,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_FINISH_ELASTO_ROLL_COAT2,Elastomeric Finish — Roll (Coat 2),,1,3,finish,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_FINISH_ELASTO_SPRAY_BACKROLL,Elastomeric Finish — Spray+Backroll,,1,3,finish,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_FINISH_ELASTO_SPRAY_BACKROLL_COAT2,Elastomeric Finish — Spray+Backroll (Coat 2),,1,3,finish,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_FIXTURE_MASK,Fixture Masking (Stucco Tape),,1,3,setup,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_HARDSCAPE_PROTECT,Hardscape Protection,,1,3,setup,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_HVAC_COVER,HVAC Unit Protection,,1,3,setup,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_INSPECT,Interstage Inspection,,1,3,interstage,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_LANDSCAPE_PROTECT,Landscape Protection,,1,3,setup,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_MILDEW_TREAT,Mildew Eradication,,1,3,prep,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_MOISTURE_TEST,Moisture Testing,,1,3,prep,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_PRESSURE_WASH,Pressure Wash (Traditional),,1,3,prep,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_PRIME_ACRYLIC_ROLL,Acrylic Primer — Roll (EIFS),,1,3,prime,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_PRIME_ACRYLIC_SPRAY_BACKROLL,Acrylic Primer — Spray+Backroll (EIFS),,1,3,prime,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_PRIME_ALKALI_BRUSH,Alkali Primer — Brush (Traditional),,1,3,prime,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_PRIME_ALKALI_ROLL,Alkali Primer — Roll (Traditional),,1,3,prime,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_PRIME_ALKALI_SPRAY_BACKROLL,Alkali Primer — Spray+Backroll (Traditional),,1,3,prime,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_PROTECT_TEARDOWN,Protection Teardown,,1,3,cleanup,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_SITE_CLEANUP,Site Cleanup,,1,3,cleanup,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_SURFACE_PATCH,Surface Patching + Texture Match,,1,3,prep,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STCO_TOUCHUP,Interstage Touch-Up,,1,3,interstage,ext_stucco_wall,QT2;QT3;QT4,nc_exterior,brush;roll;spray_backroll,paint,ACTIVITY_UNMATCHED
TSK_STRINGER_FINISH_BRUSH,Brush Finish stringer,,1,12,apply,stringer,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRINGER_FINISH_SPRAY,Spray Finish stringer,,1,12,apply,stringer,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRINGER_INTERSTAGE,Interstage stringer,,1,12,interstage,stringer,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRINGER_PRIME_BRUSH,Brush Prime stringer,Brush Prime,1,6,prime,stringer,QT3;QT4;QT5,nc_interior,brush;spray,paint,
TSK_STRINGER_PRIME_SPRAY,Spray Prime stringer,Spray Prime,1,6,prime,stringer,QT3;QT4;QT5,nc_interior,brush;spray,paint,
TSK_STRL_BRACKET_REINSTALL,Reinstall Handrail Brackets,,1,48,cleanup,baluster;newel;open_rail;wall_rail,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRL_BRACKET_REMOVE,Remove Handrail Brackets,,1,48,setup,baluster;newel;open_rail;wall_rail,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRL_BRUSH_BALUSTER,Brush Finish Baluster,,1,0,finish,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_STRL_BRUSH_BASE_RAIL,Brush Finish Base Rail,,1,0,finish,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_STRL_BRUSH_HANDRAIL,Brush Finish Handrail,,1,0,finish,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_STRL_BRUSH_NEWEL,Brush Finish Newel,,1,0,finish,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_STRL_CAULK_NEWEL,Caulk Newel Joints,,1,48,prep,baluster;newel;open_rail;wall_rail,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRL_FILL_SAND,Fill Railing Defects,,1,48,prep,baluster;newel;open_rail;wall_rail,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRL_FLOOR_PROTECT,Stair Railing Floor Protection,Floor Mask Cycle,1,48,setup,baluster;newel;open_rail;wall_rail,QT3;QT4;QT5,nc_interior,brush;spray,paint,
TSK_STRL_PRIME_BALUSTER,Prime Baluster,,1,0,prime,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_STRL_PRIME_BASE_RAIL,Prime Base Rail,,1,0,prime,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_STRL_PRIME_HANDRAIL,Prime Handrail,,1,0,prime,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_STRL_PRIME_NEWEL,Prime Newel,,1,0,prime,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_STRL_REMOVE_FLOOR_PROTECT,Remove Railing Floor Protection,Floor Mask Cycle,1,48,cleanup,baluster;newel;open_rail;wall_rail,QT3;QT4;QT5,nc_interior,brush;spray,paint,
TSK_STRL_REMOVE_TREAD_PROTECT,Remove Tread Protection (Railing),,1,48,cleanup,baluster;newel;open_rail;wall_rail,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRL_REMOVE_WALL_MASK,Remove Railing Wall Mask,,1,48,cleanup,baluster;newel;open_rail;wall_rail,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRL_SAND_BALUSTER,Sand Wood Balusters,,1,48,prep,baluster;newel;open_rail;wall_rail,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRL_SAND_BASE_RAIL,Sand Base Rail,,1,48,prep,baluster;newel;open_rail;wall_rail,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRL_SAND_HANDRAIL,Sand Handrail,,1,48,prep,baluster;newel;open_rail;wall_rail,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRL_SAND_NEWEL,Sand Newel Posts,,1,48,prep,baluster;newel;open_rail;wall_rail,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRL_SCUFF_SAND_IRON,Scuff Sand Iron,,1,48,prep,baluster;newel;open_rail;wall_rail,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRL_SOLVENT_CLEAN_IRON,Solvent Clean Iron Balusters,,1,48,prep,baluster;newel;open_rail;wall_rail,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRL_SPRAY_BALUSTER,Spray Finish Baluster,,1,0,finish,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_STRL_SPRAY_BASE_RAIL,Spray Finish Base Rail,,1,0,finish,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_STRL_SPRAY_HANDRAIL,Spray Finish Handrail,,1,0,finish,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_STRL_SPRAY_NEWEL,Spray Finish Newel,,1,0,finish,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_STRL_TREAD_VERIFY,Verify Tread Protection,,1,48,setup,baluster;newel;open_rail;wall_rail,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRL_WALL_MASK,Mask Wall Behind Railing,,1,48,setup,baluster;newel;open_rail;wall_rail,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRP_ADHESION,Adhesion Test,,1,2,prep,int_stair,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_STRP_ASSESS,Condition Assessment,,1,2,prep,int_stair,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_STRP_ASSESS_ADHESION,Adhesion Test (ASTM D3359),,1,2,setup,stair,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_STRP_ASSESS_COATING_ID,Coating Identification — Latex vs Oil,,1,2,setup,stair,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_STRP_ASSESS_CONDITION,Visual Condition Scan,,1,2,setup,stair,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_STRP_COATING_ID,Coating ID,,1,2,prep,int_stair,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_STRP_DUST,Dust Cleanup,,1,2,prep,int_stair,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_STRP_DUST_CLEANUP,Prep Dust Cleanup,,1,2,prep,stair,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_STRP_EQUIP_CLEAN,Clean Equipment,,1,2,cleanup,int_stair,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_STRP_FILL,Fill/Spackle,,1,2,prep,int_stair,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_STRP_FILL_PATCH,Fill/Patch Damaged Areas,,1,2,prep,stair,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_STRP_FINAL_INSPECT,Final Inspection,Final Inspect,2,4,cleanup,int_stair;stair,QT3;QT4;QT5,rp_interior,brush,paint,PI_INT_PREFIX_DUPE
TSK_STRP_FINAL_TOUCHUP,Final Touch-Up,,2,4,cleanup,int_stair;stair,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED|PI_INT_PREFIX_DUPE
TSK_STRP_FINISH_BRUSH,Finish 1 - Brush,,1,2,finish,int_stair,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_STRP_FINISH_BRUSH_C1,Brush Finish Coat 1,,1,2,apply,stair,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_STRP_FINISH_BRUSH_C2,Finish 2 - Brush,,2,4,apply;finish,int_stair;stair,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED|MULTI_PHASE|PI_INT_PREFIX_DUPE
TSK_STRP_FINISH_SPRAY_C1,Spray Finish Coat 1,,1,2,apply,stair,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_STRP_FINISH_SPRAY_C2,Spray Finish Coat 2,,1,2,apply,stair,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_STRP_FULL_PRIME_BRUSH,Full Prime - Brush,Brush Prime,1,2,prime,stair,QT3;QT4;QT5,rp_interior,brush,paint,
TSK_STRP_FULL_PRIME_SPRAY,Full Prime - Spray,Spray Prime,1,2,prime,stair,QT3;QT4;QT5,rp_interior,brush,paint,
TSK_STRP_INSPECT,Interstage Inspection,,1,2,interstage,int_stair,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_STRP_INTERSTAGE_INSPECT,Interstage Inspection,,1,2,interstage,stair,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_STRP_INTERSTAGE_TOUCHUP,Interstage Touch-Up,,1,2,interstage,stair,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_STRP_INTER_TOUCHUP,Interstage Touch-Up,,1,2,interstage,int_stair,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_STRP_PRIME_BRUSH,Prime - Brush,Brush Prime,1,1,prime,int_stair,QT3;QT4,rp_interior,,,
TSK_STRP_PROTECT_TEARDOWN,Protection Material Removal,,1,2,cleanup,stair,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_STRP_SAND,Sand/Scuff,,1,2,prep,int_stair,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_STRP_SAND_SCUFF,Sand/Scuff Sound Paint for Adhesion,,1,2,prep,stair,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_STRP_SCRAPE,Scrape Failing Paint,,1,2,prep,int_stair,QT3;QT4,rp_interior,,,ACTIVITY_UNMATCHED
TSK_STRP_SCRAPE_FAILING,Scrape Loose & Failing Paint,,1,2,prep,stair,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_STRP_SITE_CLEANUP,Site Cleanup,,1,2,cleanup,stair,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_STRP_SPOT_PRIME,Spot Prime Scraped/Repaired Areas,Spot Prime,1,2,prime,stair,QT3;QT4;QT5,rp_interior,brush,paint,
TSK_STRP_WASH_CLEAN,Wash/Clean Surface,,1,2,prep,stair,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_STRS_BRUSH_FINISH_RISER,Brush Finish Riser,Brush Finish,1,0,finish,,,,,,NO_SUBSTRATE
TSK_STRS_BRUSH_FINISH_STRINGER,Brush Finish Stringer,Brush Finish,1,0,finish,,,,,,NO_SUBSTRATE
TSK_STRS_CAULK_RISER_STRINGER,Caulk Riser-to-Stringer,,1,36,prep,riser;skirtboard;stringer,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRS_CAULK_STRINGER_WALL,Caulk Stringer-to-Wall,,1,36,prep,riser;skirtboard;stringer,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRS_FILL,Fill Stair Riser Fasteners,,1,36,prep,riser;skirtboard;stringer,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRS_FLOOR_PROTECT,Stair Landing Floor Protection,Floor Mask Cycle,1,36,setup,riser;skirtboard;stringer,QT3;QT4;QT5,nc_interior,brush;spray,paint,
TSK_STRS_PRIME_RISER,Prime Riser,,1,0,prime,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_STRS_PRIME_STRINGER,Prime Stringer,,1,0,prime,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_STRS_REMOVE_FLOOR_PROTECT,Remove Stair Floor Protection,Floor Mask Cycle,1,36,cleanup,riser;skirtboard;stringer,QT3;QT4;QT5,nc_interior,brush;spray,paint,
TSK_STRS_REMOVE_TREAD_PROTECT,Remove Tread Protection,,1,36,cleanup,riser;skirtboard;stringer,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRS_REMOVE_WALL_MASK,Remove Stair Wall Mask,,1,36,cleanup,riser;skirtboard;stringer,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRS_SAND_FILL,Sand Stair Riser Fill,,1,36,prep,riser;skirtboard;stringer,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRS_SAND_RISER,Sand Stair Riser,,1,36,prep,riser;skirtboard;stringer,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRS_SAND_STRINGER,Sand Stair Stringer,,1,36,prep,riser;skirtboard;stringer,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRS_SPRAY_FINISH_RISER,Spray Finish Riser,Spray Finish,1,0,finish,,,,,,NO_SUBSTRATE
TSK_STRS_SPRAY_FINISH_STRINGER,Spray Finish Stringer,Spray Finish,1,0,finish,,,,,,NO_SUBSTRATE
TSK_STRS_TREAD_PROTECT,Protect Stair Treads,,1,36,setup,riser;skirtboard;stringer,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_STRS_WALL_MASK,Mask Stair Wall,,1,36,setup,riser;skirtboard;stringer,QT3;QT4;QT5,nc_interior,brush;spray,paint,ACTIVITY_UNMATCHED
TSK_TMRP_ADHESION,Adhesion Test,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_TMRP_ASSESS,Condition Assessment,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_TMRP_ASSESS_ADHESION,Adhesion Test (ASTM D3359),,1,2,setup,trim,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_TMRP_ASSESS_COATING_ID,Coating Identification — Latex vs Oil,,1,2,setup,trim,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_TMRP_ASSESS_CONDITION,Visual Condition Scan,,1,2,setup,trim,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_TMRP_COATING_ID,Coating ID,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_TMRP_DUST,Dust Cleanup,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_TMRP_DUST_CLEANUP,Prep Dust Cleanup,,1,2,prep,trim,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_TMRP_EQUIP_CLEAN,Clean Equipment,,1,0,cleanup,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_TMRP_FILL,Fill/Spackle,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_TMRP_FILL_PATCH,Fill/Patch Damaged Areas,,1,2,prep,trim,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_TMRP_FINAL_INSPECT,Final Inspection,Final Inspect,2,2,cleanup,trim,QT3;QT4;QT5,rp_interior,brush,paint,
TSK_TMRP_FINAL_TOUCHUP,Final Touch-Up,,2,2,cleanup,trim,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_TMRP_FINISH_BRUSH,Finish 1 - Brush,,1,0,finish,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_TMRP_FINISH_BRUSH_C1,Brush Finish Coat 1,,1,2,apply,trim,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_TMRP_FINISH_BRUSH_C2,Finish 2 - Brush,,2,2,apply;finish,trim,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED|MULTI_PHASE
TSK_TMRP_FINISH_SPRAY,Finish 1 - Spray,,1,0,finish,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_TMRP_FINISH_SPRAY_C1,Spray Finish Coat 1,,1,2,apply,trim,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_TMRP_FINISH_SPRAY_C2,Finish 2 - Spray,,2,2,apply;finish,trim,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED|MULTI_PHASE
TSK_TMRP_FULL_PRIME_BRUSH,Full Prime - Brush,Brush Prime,1,2,prime,trim,QT3;QT4;QT5,rp_interior,brush,paint,
TSK_TMRP_FULL_PRIME_SPRAY,Full Prime - Spray,Spray Prime,1,2,prime,trim,QT3;QT4;QT5,rp_interior,brush,paint,
TSK_TMRP_INSPECT,Interstage Inspection,,1,0,interstage,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_TMRP_INTERSTAGE_INSPECT,Interstage Inspection,,1,2,interstage,trim,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_TMRP_INTERSTAGE_TOUCHUP,Interstage Touch-Up,,1,2,interstage,trim,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_TMRP_INTER_TOUCHUP,Interstage Touch-Up,,1,0,interstage,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_TMRP_PRIME_BRUSH,Prime - Brush,Brush Prime,1,0,prime,,,,,,NO_SUBSTRATE
TSK_TMRP_PRIME_SPRAY,Prime - Spray,Spray Prime,1,0,prime,,,,,,NO_SUBSTRATE
TSK_TMRP_PROTECT_TEARDOWN,Protection Material Removal,,1,2,cleanup,trim,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_TMRP_SAND,Sand/Scuff,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_TMRP_SAND_SCUFF,Sand/Scuff Sound Paint for Adhesion,,1,2,prep,trim,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_TMRP_SCRAPE,Scrape Failing Paint,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_TMRP_SCRAPE_FAILING,Scrape Loose & Failing Paint,,1,2,prep,trim,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_TMRP_SITE_CLEANUP,Site Cleanup,,1,2,cleanup,trim,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_TMRP_SPOT_PRIME,Spot Prime Scraped/Repaired Areas,Spot Prime,1,2,prime,trim,QT3;QT4;QT5,rp_interior,brush,paint,
TSK_TMRP_WASH,Wash/Clean,,1,0,prep,,,,,,NO_SUBSTRATE|ACTIVITY_UNMATCHED
TSK_TMRP_WASH_CLEAN,Wash/Clean Surface,,1,2,prep,trim,QT3;QT4;QT5,rp_interior,brush,paint,ACTIVITY_UNMATCHED
TSK_TOUCHUP_CAULK_LF,Touchup Caulk (LF),Touchup Caulk,13,78,interstage,baseboard;chair_rail;crown;door_casing;door_frame;panel_mold;picture_rail;shadow_box;shoe_mold;window_apron;window_casing;window_jamb;window_stool,QT3;QT4;QT5,nc_interior,brush;spray,paint,"MULTI_SUBSTRATE|PHASE_DOCTRINE_HINT(name->prep, derived->interstage)"
TSK_TOUCHUP_FILL_LF,Touchup Fill (LF),Touchup Fill,0,0,,,,,,,ORPHAN
TSK_TREAD_CLEAR_BRUSH,Brush Clear tread,,1,12,apply,tread,QT3;QT4;QT5,nc_interior,brush;wipe,stain_clear,ACTIVITY_UNMATCHED
TSK_TREAD_CLEAR_WIPE,Wipe Clear tread,,1,12,apply,tread,QT3;QT4;QT5,nc_interior,brush;wipe,stain_clear,ACTIVITY_UNMATCHED
TSK_TREAD_INTERSTAGE_STAIN,Interstage Stain tread,,1,12,interstage,tread,QT3;QT4;QT5,nc_interior,brush;wipe,stain_clear,ACTIVITY_UNMATCHED
TSK_TREAD_STAIN_BRUSH,Brush Stain tread,,1,6,prime,tread,QT3;QT4;QT5,nc_interior,brush;wipe,stain_clear,ACTIVITY_UNMATCHED
TSK_TREAD_STAIN_WIPE,Wipe Stain tread,,1,6,prime,tread,QT3;QT4;QT5,nc_interior,brush;wipe,stain_clear,ACTIVITY_UNMATCHED
TSK_TRIM_BRUSH_LF,Brush Finish (LF),,0,0,,,,,,,ORPHAN|ACTIVITY_UNMATCHED
TSK_TRIM_CLEAN_INTERSTAGE,Clean Trim Interstage Dust,Clean Dust (Interstage),1,0,interstage,,,,,,NO_SUBSTRATE
TSK_TRIM_FILL_END_GRAIN,Fill End Grain (MDF/FJP),,13,78,prep,baseboard;chair_rail;crown;door_casing;door_frame;panel_mold;picture_rail;shadow_box;shoe_mold;window_apron;window_casing;window_jamb;window_stool,QT3;QT4;QT5,nc_interior,brush;spray,prime,ACTIVITY_UNMATCHED|MULTI_SUBSTRATE
TSK_TRIM_FLOOR_PROTECT_SETUP,Install Trim Perimeter Floor Protection,Floor Mask Cycle,1,78,setup,baseboard;chair_rail;crown;door_casing;door_frame;panel_mold;picture_rail;shadow_box;shoe_mold;window_apron;window_casing;window_jamb;window_stool,QT3;QT4;QT5,nc_interior,brush;spray,prime,MULTI_SUBSTRATE
TSK_TRIM_INSPECT_COAT,Inspect Trim First Coat,Inspect Coat,1,0,interstage,,,,,,NO_SUBSTRATE
